AQI,percentCO2,percentN2,percentO2,percentOthers,ppm_Alcohol,ppm_CO,ppm_CO2,ppm_NH3,ppm_NOx,ppm_VOC,ratio,rawADC
Unhealthy,0.1895623309843026,78.14743006145856,20.936600286818724,0.9932804071359717,110.40489851610609,53.15706955777301,2021.5703487582093,48.178212754433176,4.7291642651433365,297.1876170456901,7.5205415542666705,117
Unhealthy,0.20675956177249685,77.78116858280175,20.884268013352983,0.9098834801993664,97.32793619856191,48.60593307201665,1877.5557528046938,50.73931435434156,5.387338952307187,300.45865292956273,7.58870744269968,113
Healthy,0.02625053926670764,78.11951776975629,20.829397293580033,0.9405218714449414,1.6001007307409922,0.46591072917487497,493.9676540962697,0.6156252032565748,0.04093099427769441,44.861411013187166,2.2149386853930344,188
Unhealthy,0.19949042855407478,77.92829396691612,20.923721752672613,0.886678246688212,92.77419844772858,51.28527151900123,1971.8824318009888,49.94814905916405,5.003582147023346,293.9897442796128,7.931953171960892,122
Healthy,0.041950418103035264,77.94103902695333,20.909453248597448,1.040793696924442,0.6255895090677466,0.5935385735212804,386.5160595326847,0.20443095401575134,0.03299544795343289,70.42826163746153,1.844125251309016,193
Healthy,0.04753223146527209,78.19440833680702,20.902123704213658,0.9342769025573587,0.7537492564790159,0.4167850254606112,493.2671039574403,0.5328981901633097,0.029376082063061783,56.818122466391856,2.9553855365274755,179
Healthy,0.03322358244672141,78.3845613722023,20.979640383820893,0.9555469493905004,0.9571472555158789,0.3217917495433773,343.77877739009375,0.5978805646067219,0.043784298799809156,42.91992363445024,1.0697735164907607,176
Unhealthy,0.1951178410265708,77.8950840122415,20.856067600016306,0.9250758727266944,100.78016780587083,52.12611693380953,1945.9251370710492,47.46260132774894,4.638288620774269,317.7748294528466,7.674187330124466,114
Healthy,0.025468097028307747,78.1795083717815,20.75137576659079,1.065161978425418,0.3631711728313658,0.4172630500481967,349.4653173056071,0.6865560482027518,0.05477886236969271,55.13718320429704,2.0372018329430515,198
Unhealthy,0.21117302983764158,77.92808318788327,20.92032379688598,0.9073586983390404,100.25850855142305,49.84667618804454,1907.7295477146888,53.65287414593933,5.1280769540421565,308.65300595700876,7.379834606151767,134
Unhealthy,0.18324458807462796,77.98498859260853,20.908791747889087,0.9885199134099997,103.05683432998596,50.648334395695834,2050.492110167069,51.40562387456098,5.331972448528971,322.91254341684214,8.093824056568643,120
Healthy,0.035026267947340095,78.16544958332554,20.730833688323532,0.8313491105279884,0.6221012511100024,0.5738744834240259,327.29114487468155,0.6982683878158515,0.04124197346377215,51.12071903279851,1.459712391280303,191
Unhealthy,0.18401421408467805,77.87854624384627,20.88791688357165,0.9177121108912049,103.266157355372,49.31876571875092,2045.146746460058,51.91772394922233,4.759509033040641,295.6762059392794,6.600202921230985,123
Unhealthy,0.19420946136575074,77.73757967761803,20.939856693401325,0.8404439593112046,99.23751473340428,50.30118101585789,2024.2630012908564,44.94047032008752,5.136433740243628,316.81696349489255,6.817258277200255,125
Unhealthy,0.202320548526148,78.12234910906677,20.974079976288404,0.9238928418145117,97.51453409820468,52.78896827066518,2021.5569951620275,51.41009272270454,5.409994844377384,319.11936188541176,7.2203325832011265,121
Healthy,0.04114647781279598,78.17110210630518,20.779606149791245,0.8896462486633241,0.25964490050290046,0.8401658023930741,384.1330485274569,0.7726125150141376,0.07840305740861937,63.393388186990556,1.0644346685720993,210
Healthy,0.04237479669657234,77.93939619638826,20.82900495202588,1.0798588171544008,-0.5291571701310019,0.3703569520216782,360.3569775392795,0.6724098851101463,0.04442082027962399,52.84761553718509,1.5038319410652512,207
Unhealthy,0.20131656219048585,78.01553295133039,20.876671815768105,0.8657199053661587,101.62532401402797,50.15513994468272,2089.357990112779,48.096068934489914,4.7406165228005746,294.6454668900114,7.152257300938156,121
Healthy,0.048942386135124576,77.94034021383739,20.991063056437405,1.0819847383365775,-0.06585178014749815,0.3881933378229753,418.8141828212422,0.4086289340870819,0.07279108733484264,56.57891630960772,1.4137058413480905,201
Healthy,0.034414480834656105,77.61842684244557,20.813316675789203,0.972375781464144,0.40907009041723474,0.5980031424468549,373.39980862928604,0.5857774214645334,0.0683464740726365,58.093713665096075,2.6003765764113203,222
Healthy,0.0296064411441348,77.90315773868276,20.99733555519181,0.9176025860491728,0.23494938439368407,0.40923464971871326,380.37243156279567,0.2534607734279559,0.05077945360876288,41.17104202943345,1.1729564669879045,188
Healthy,0.03621709760449765,78.19538136305293,20.7710250111629,1.0322419649746069,-1.2614542963349533,0.36293558086807653,369.32949050240376,0.3106104288557393,0.06762178978787182,31.557991997760638,2.1620691834469636,200
Unhealthy,0.20555782104910555,78.20716203070654,20.925682680786082,0.9596401852339757,97.92229483573895,49.2238950932186,1997.2639683373898,50.83616323377479,5.350057541585405,312.0595623799211,6.965260566626286,115
Unhealthy,0.20128219526683802,77.87871582280064,20.857812218799854,0.8691184505240017,89.04630473346722,47.15000484686131,1984.036924152032,52.4205939574612,4.984573093203648,303.48681087147787,7.439636269999507,122
Healthy,0.02236930820922611,77.93998583528932,20.84002635983212,1.1324823240765436,0.6600337749769805,0.5365600939811591,295.9777175462818,0.41490985958644,0.018795384932084762,34.58005137112835,1.8620622949421008,193
Healthy,0.055099598488394345,77.83086180627795,21.074567706566818,0.9019732518433659,0.8660435715252767,0.26419300901658443,430.4870972926526,0.4317520897012017,0.09032347162420168,63.764751491134994,1.3386372675663873,213
Healthy,0.020833537775272543,77.87408645175395,20.942814391881907,0.8745682192453439,-0.5209265719747204,0.39924366198408584,369.52637250146483,0.3027325534696878,0.036470121589980684,72.31080921382606,1.9291446411196242,194
Unhealthy,0.1976224361167386,78.1072365263945,20.915433696786458,0.9106674403092591,101.66807472604383,47.91670488081356,2021.345820604841,54.74077437637577,5.043204314061793,289.2145045837458,7.5073547720300295,116
Healthy,0.014615938542004586,77.90176470217786,20.900079021018108,1.062733861659183,0.8588881118160822,0.0403416070439272,423.0164118094093,0.7326685499150549,0.027883762945943958,60.673179475523284,2.032999700630877,191
Healthy,0.04661182731298769,77.85354365661972,20.74850057229803,0.9765899065855359,1.588149605533703,0.6968969614364493,419.259433501066,0.316917353421015,0.05677293262045826,31.931248349722694,2.100828220530101,210
Healthy,0.037111352622162704,77.60367305497694,20.947515621132286,0.9686901947915832,-0.26274249207423755,0.6659916104367134,417.93197518781824,0.49646469117400205,0.03144993835848253,63.23181864073719,1.9398148739826615,198
Healthy,0.04988220867879922,77.95002155212454,20.98170243150061,1.0628363234168203,1.4321562505939092,0.36556212185530945,454.96254881719915,0.5586924597380315,0.05725208837455282,49.10726078358611,1.473936505422258,199
Hazardous,0.19920521028633364,78.03754026211655,20.939266008136627,0.9484541172134733,107.41010871012166,49.42946394361518,9998.382258952646,53.873453957747365,5.228160695856594,1207.3680780015325,77.02066884948833,12
Healthy,0.06049147389403886,78.03951523494767,20.913519552714682,0.8940772824411544,0.9737181837045891,0.7195068635594043,411.60825717359353,0.3094405271652446,0.0345752352660718,66.94173575802031,1.099492826432103,199
Healthy,0.04744967642266638,77.66889122185128,20.937862934257513,0.9902125303147635,-1.789243747854164,0.6585741521842573,346.55880376587197,0.48893923711446013,0.05079926747230095,45.60191255597884,1.8650934276718991,187
Unhealthy,0.19647410955582753,78.09301357347314,20.882328491111107,0.9032116461705328,102.83661040629866,51.404051310280174,1909.915070791426,46.90354239398145,4.804681712004176,292.7530506769081,7.401779327682879,119
Healthy,0.041476117185969795,78.409295501578,21.104215856885745,0.9146084119824364,0.4923061945590369,0.4177726250609252,357.0407185477242,0.6897842529219125,0.02995626999320233,42.69156794326937,2.4791065788892235,185
Healthy,0.054043382434627696,77.94519168971387,20.997176270089334,0.9569708623149084,-2.2660618803878902,0.8263064010117813,325.696482842167,0.43729052643355676,0.04578129127765754,59.07514693552764,2.632409078529436,216
Unhealthy,0.20321172396288037,77.79762745161881,20.9227769698604,0.8603822985015339,91.05958843056153,47.31010357569326,1982.9422916577591,50.409389467541764,4.8578933724103095,298.9846470245049,7.294034564265643,120
Unhealthy,0.19879794760705632,77.98464050872293,20.891234170809813,0.9066161143725543,99.46219843686319,48.76563253982496,2005.5183195124964,47.96565974802321,5.117661417648727,297.362476682321,8.100614136678868,107
Unhealthy,0.19404719771446083,77.908070435959,20.8199496201348,0.8673304480130903,92.76982452564154,51.17271222240215,2004.4684709161068,44.86356122507942,4.613536634991047,302.0058757447449,7.248961539201021,120
Healthy,0.032752484476818444,77.92662732832082,20.927223559472196,1.0016105242109823,-0.7636223783667541,0.5432412669885083,341.6576236140654,0.8122664419183581,0.030259665376505335,48.60599486684826,1.621285263291191,183
Healthy,0.045548439850771026,78.00838321700728,20.950322529830252,1.1040693069022331,-0.8414970164648299,0.9524238838403298,436.8244948812039,0.45755343537087567,0.05458337161163769,38.37541148822812,1.5526323650902327,213
Healthy,0.03130433262145935,77.89341869143772,21.008358410876426,1.0446099741135775,-0.4664230530796191,0.5459424388399787,455.34424796991,0.32477381017071827,0.03673356806051464,36.71870041571896,0.7035525982557436,220
Healthy,0.06563054790291159,77.7394531209424,20.860035602041858,1.0798028174994847,-0.3870370280706851,0.6251268747440588,444.3300422435124,0.7267306003822301,0.06212919733059535,54.441365944726314,1.7004335689690442,202
Healthy,0.05963694176405611,77.97954272159821,20.965836231731366,0.8937897808391039,-0.4218630911970785,0.530295097530815,354.87415191147187,0.1897838215231561,0.08687801653156738,50.1080396911174,1.4285673481633245,223
Healthy,0.05653144109095333,78.01101954225597,20.8493093476841,0.908847326824427,-0.7418944695746565,0.5883559977172241,395.4897264105892,0.688392856073579,0.021172019606863872,43.014033233454185,1.8925485106839888,183
Unhealthy,0.20069315672761198,78.2643421016495,20.914436054214498,0.8253476455957512,100.80204652284168,46.099423172856575,2028.2371804313075,52.18150037053588,4.814109350496855,301.7389631795783,7.555976212438413,121
Unhealthy,0.19562156491989122,78.33573268222402,20.80757332897782,0.9582748199804862,110.8386455776106,47.408345167457604,1943.8495172085752,49.91376547823129,5.050297743635288,315.29646033767443,7.13830772086996,112
Unhealthy,0.2032394273702575,77.57357221325229,20.863084697164062,0.9004575964321421,93.39891809164074,50.7412687379685,2012.9574999451709,43.60447351864545,4.633853832041337,311.04635262126857,7.033541768889576,127
Unhealthy,0.22463496169660657,78.04038204118838,20.872921011704324,0.9138264644880558,106.53676555059097,51.07658504649095,1978.0972427989645,49.941592042161865,4.668971103918811,312.782470180862,7.16844061735652,118
Healthy,0.02886167633469148,77.99222539965032,20.90972411803195,0.9074439351666511,2.0133606866660276,0.6238969274131498,464.0173435066588,0.25756392301288444,0.08665997236609231,56.60629789992901,1.9609347710357357,203
Healthy,0.03874726139059908,77.74678652821684,20.823616584878067,0.9350169463363651,1.9096850303287627,0.7129352029408057,475.5391977692372,0.5217627388239305,0.06426044687379356,67.25813199693798,2.6595627143172007,205
Unhealthy,0.20234531234396141,77.69325268424507,20.946897993298172,0.8708852076643047,103.98389543082163,49.08745419610599,1966.9374832655567,49.63222223346109,5.182740194844039,302.602234098712,7.685742933100722,122
Unhealthy,0.19544297567826355,77.96017510891166,20.860715139514152,0.9203249595301357,91.97161538597564,49.70534865458826,1977.7623278410815,54.68800291162642,5.162699151398875,308.7348061761763,7.476475628387441,119
Healthy,0.038927964893381364,77.92912396285847,20.961438032208715,0.9898735537448898,0.3669003020267132,0.9611723463904611,446.76906839899425,0.8368293859270132,0.0831464930947609,53.53331967452046,2.307490690908015,206
Healthy,0.023038280520361207,77.86553125602404,21.031247583989057,0.9869795555881371,-0.25145296949585083,0.5416264743761701,419.20743024338435,0.2484516599622164,0.08204799170072993,51.79106205268793,1.5670691851564933,197
Unhealthy,0.18849118538943876,78.10812154030492,20.872356731132427,0.9186500223104831,98.38720961429931,48.99457528684141,1911.7985762376795,47.35650493673076,5.196149804547042,270.0618586004195,7.755232799611506,127
Healthy,0.018721526151726994,78.36955822053552,20.795228181306832,1.0070889200772088,0.6552489299785091,0.18137707829650535,401.4844450858499,0.17139728562650514,0.048764508882360516,45.35628659182012,2.087042524398758,204
Healthy,0.03308693072647279,78.10024115091028,20.853360057630407,0.9970118583373219,1.3620995141534074,0.602983807172308,398.56252290265957,0.3329499177335027,0.05245377070150627,44.440640820594005,1.6954804589085501,208
Healthy,0.03897325266538082,78.08113719786334,21.065385212609826,0.9538439288878716,-1.5721874191363563,0.6810722502500629,407.9097022135302,0.4619570133691808,0.03644426196166878,56.174411464699745,1.1242951186378818,201
Unhealthy,0.19771817281601414,78.18905507221477,20.89714891190015,0.9468629752382642,104.57649470952781,51.734736261908935,2052.2101711696623,52.01599128195941,5.206607396979956,302.77011375970125,7.942501615611245,124
Healthy,0.02617720302642928,77.97061028857422,20.96825752030985,1.0386928439137035,0.5611298741095593,0.6323490267256867,470.5964158786489,0.6829928871442733,0.07717613437738054,60.78128583612503,2.4231191203999383,170
Unhealthy,0.19481304969797344,78.17770194792882,20.909317522035337,0.8443786230535878,108.24114859249583,51.40652441109799,2023.2288599003996,48.93749513344008,5.5091956978004895,282.66828096310013,6.783794083915222,122
Healthy,0.04403662123157415,78.03244792788685,20.816940625232586,1.000495084219697,0.13275677516957904,0.4621345552592808,564.1070312344214,0.49456488008650373,0.08057757072744234,62.059439285056385,1.5652617119643826,209
Healthy,0.025627709072296872,77.96869832254056,20.93653763168525,0.9522120766885167,-0.004778605155193377,0.3073546349061015,431.8347519546511,0.48674044658789845,0.02727749682951388,61.527697041615724,1.8784320574855204,183
Healthy,0.03570876406035588,78.0677684069887,20.85922537717351,1.2166801042829185,-0.39729842560966966,0.6452052032047514,386.36226459550466,0.44455436003738735,0.030674062457587997,46.86935721341572,2.1798542603613784,211
Unhealthy,0.18850453835110748,77.9802398513637,20.905809450287155,0.8838045575450294,106.73226155134077,51.188484584605106,2017.7455964234857,55.264137431221855,5.237774401027941,288.17297573645294,7.011753730677087,120
Unhealthy,0.18497911405328762,77.62091451238967,20.92084353359895,0.9277449451938904,96.47433151627662,50.58751303240997,2088.670540681001,49.73504200569135,5.192254616818144,290.5648976837798,7.141395098019174,116
Unhealthy,0.1940455939011319,78.0013746722572,20.888884891542794,0.9040560351279603,96.11862700180852,50.20318659443821,2008.2018045779935,48.10611307788839,4.936227346598612,293.8402390120184,6.492027128932056,124
Unhealthy,0.19975054432235567,77.94388952303726,20.7743894098597,0.8997955392571066,104.02948156657715,47.877466961350635,2055.1684918180754,46.40943776940109,5.062029113934419,305.55410449702026,7.254402311590995,123
Unhealthy,0.20291731509893526,77.96330006428127,20.89513313171974,0.8431091188753842,97.69421781264855,51.427887272888015,1933.4931205466382,49.951075596533265,4.165681608126748,311.7117147522075,7.573013824555277,125
Unhealthy,0.196315488983339,78.21956678126263,20.840535591149568,0.8699060588671083,99.35250565567146,52.4684652657676,1976.9536497121817,55.47093760990705,4.730228343523945,306.10616575108816,7.676125067364743,123
Unhealthy,0.21142539671782398,78.12709487424135,20.93482056148159,0.9464804599439265,96.37931409625125,52.771194959094274,1886.7890564088666,48.25910889688105,4.984827998563027,276.7489968943558,7.087625441317421,116
Unhealthy,0.1852709055092413,78.18773204798725,20.919819032677477,0.8590827798860479,90.78745789787986,49.65078348616352,2020.047878621457,47.06627906209694,4.77312440607805,297.087960946999,7.177693783955373,128
Healthy,0.04378386380002804,77.79838734074089,20.666984776377074,1.1297665746222236,-0.060940914679638324,0.6606623265831006,373.8360817745931,0.42786131726812904,0.06752518318037608,42.91644793386694,1.7583926882320593,208
Unhealthy,0.19346050252178154,77.96289008045402,20.896519316669057,0.8856694260376253,95.59943037841445,50.310357498056355,1928.4914578042758,50.313449473218355,5.430807068653124,298.21433237643663,7.579585776958189,119
Unhealthy,0.21309066947336364,77.79658107795022,20.79661559322945,0.905284350148556,101.06987843394634,47.026551953328216,2046.2018524975997,47.51963511813385,5.017713064434198,288.79180038182693,7.86558792946623,111
Healthy,0.03407237012915948,77.86321987571421,20.845039011692528,1.01053855908757,1.6795198581355324,0.7762757367322248,415.13632331575707,0.11246971258142058,0.045830579664839395,49.86293161437099,1.6707311856922527,203
Healthy,0.04023507127099622,78.21060546578109,20.962825893911802,0.93016121903518,1.368193832949811,0.40133950500568766,425.5868892131375,0.4958980854626721,0.07725599700466108,52.679165731406144,1.81826805909247,210
Unhealthy,0.21388194924539158,78.14982508907738,20.814758775160612,0.9405873026144476,91.8311743903951,49.3081320271312,2069.5694683291863,46.13037388524746,5.510393062789143,285.32850737895933,7.359256331068501,119
Healthy,0.03522630300943873,78.0626693675903,20.794238297042934,0.9979391413366133,1.317113511760727,0.6319550626486536,387.98590138340745,0.4841121450988743,0.06202512572774764,65.25507045002229,2.0513970841893805,196
Healthy,0.03510260208672032,78.34029710115747,20.90193726206683,0.9657722524316867,0.6282529452877775,0.1264114899286467,409.2987757239117,0.27957604617793985,0.04253290202316639,54.88509793144478,2.18845626802904,207
Unhealthy,0.19496821616673157,77.92093594684887,20.823990936890354,0.88744992315604,89.43499451693482,50.892669602906814,2101.0365154087485,54.28431601275734,4.801699068837681,300.3118753098859,6.487043570272542,115
Unhealthy,0.189098243394466,78.01473001456053,20.98685715389433,0.8459640009536261,103.28236009871199,49.979368068531684,2004.7124900369422,50.16056913798537,4.998571964811175,307.24681981765673,7.313852966815932,125
Unhealthy,0.19782109228813594,78.04265085258024,20.876050629443053,0.8955638057422279,97.00028702205705,49.08643452580268,1987.464978845038,51.51949768714095,4.735375553168822,299.54108204553575,6.4216791332456395,120
Healthy,0.039098613779319245,78.10329765432776,21.055909914506525,1.177621947398122,-1.1714161418259588,0.31601228191759523,346.1114053420664,0.3979987716700343,0.052131166204008796,58.85176155606384,0.7053060542163581,202
Unhealthy,0.19204385296443455,77.83694862231401,20.90977152564747,0.8623451373445546,99.26019511258076,51.93951567867486,2032.0263159151464,56.67189241504438,4.4464639241764505,276.0802636019202,8.01799105300591,120
Healthy,0.048473885076639946,78.15875347807471,20.96376604282175,0.9490643317629799,-0.5582687111808666,0.2155237870979131,473.33908555675856,0.8321438619494557,0.02988948459084429,43.79352799104369,2.738722589243406,195
Healthy,0.04206288976927769,77.84990733322421,21.159480956370018,0.9702733782128644,-0.7464620587448044,0.40429110236864685,402.53166208583787,0.7701201406140519,0.03774690823969896,49.97343513838301,0.5846404921348274,198
Healthy,0.04660626609958697,77.98296220755407,20.93543879398267,0.9592722103919107,-1.4157748380448054,0.42950788471265633,426.7298821808007,0.42702682758187,0.01796649316328683,39.56572722209603,1.5419540569557548,197
Unhealthy,0.19958338391560382,77.82762363014974,20.898038915791503,0.920257287127253,101.01427310711138,49.471496089705475,1989.792620598782,52.19290420360248,4.662694063293171,309.91897319354666,7.408674349836174,117
Unhealthy,0.1966463177941843,78.32308434666996,20.97985694827033,0.9356705055707762,100.14481320026339,49.98393839239786,1903.0662861573971,48.10762978902428,4.380349433880713,306.4625432234732,7.212123085581683,115
Unhealthy,0.19441378261381342,78.25893524708424,20.93181727471694,0.8991004620798181,101.5671782217458,50.42624953531782,1962.53281905573,55.48509080175401,5.137406110044751,308.0251950183819,8.529981337932888,114
Healthy,0.04433419302123807,77.76446847207863,20.89405978783439,0.8869225968103772,0.7280561080122123,0.4838084785912839,357.098366991052,0.9801307379756388,0.058662726452384684,27.21593554265784,1.9672574176703612,205
Healthy,0.04195507639478519,77.6895829509992,20.828436369764894,1.0169566045515739,-1.2121717504934164,0.8137519000447353,367.3248335279596,0.6275471749258885,0.06238916958877626,76.2777744710382,2.092615635558893,199
Healthy,0.04268282956570411,78.06425343763493,20.72118956325508,1.0326163836356548,1.5898364796565523,0.28600702624605645,428.01750634021033,0.5833155599993967,0.03137104926080593,43.668501905541504,2.8804422522785105,199
Healthy,0.0518993419638598,78.10880662786809,20.882348702311038,0.9382302628534451,-1.072562415184404,0.6482844762541371,382.5585817514556,0.6299617356892445,0.021501740084655507,48.89414983841818,2.5591045891752264,211
Unhealthy,0.20390887069862385,77.9493317730891,20.869087707305905,0.9674468258975432,96.7499224240172,47.789223619941694,2050.2890572722717,48.9113214567138,5.358059010191492,312.0328838877384,7.863077760336388,122
Healthy,0.02535940955793483,77.82185902566103,20.972757956323186,0.9080715358925457,-2.063311747123185,0.6704267690205213,485.60155889623104,0.6129311159138586,0.06101740334834607,54.95899443965695,1.9885099791265572,217
Unhealthy,0.207762287883919,78.42371834711065,20.888447444270426,0.903715248596033,100.48075904708357,50.370408121666955,1990.7597065214475,48.336971806356964,5.178129594331453,309.9151512762131,7.343886351663697,117
Healthy,0.03775201837763742,77.93671971128414,20.895725859989383,1.069275526292879,-0.734121925913189,0.21543118187875426,405.7871979694444,0.4152986719162784,0.06503376603035212,40.11623878558497,2.35802099577859,204
Unhealthy,0.18811225151776467,78.1382775792675,20.99278825366254,0.8773519652204107,103.3519479935738,48.37427072001256,2005.7673518346646,45.69540855003412,4.5519472121811955,297.0003924944848,7.898529152377515,114
Unhealthy,0.21219934307735258,77.66878349391281,20.85790751415569,0.909943444676523,110.58483066672125,48.96161674217777,2022.8362614503574,50.60692159729491,5.1331128812187075,307.7820322724615,6.915817899931058,117
Unhealthy,0.20532930651514797,78.03179115144229,20.928163702974633,0.948988941116539,97.18905570348265,49.39955798018278,2033.6304764913998,51.82541859455081,5.011566093966218,290.10636184337125,7.988753212538035,124
Unhealthy,0.2098297895827356,77.71919552056275,20.91691894673316,0.9542858169625485,97.46699642540307,49.01735559201743,1980.9129625604355,47.16708249690058,4.961129373886914,309.6051390072612,6.545524947595526,119
Unhealthy,0.21715155038762957,77.90187837215925,20.930480902566405,0.8643058246617779,88.79518346324105,45.92957492746531,1967.7194190358714,44.24503218136764,5.11161427901042,302.2577352866562,7.938093529980432,115
Healthy,0.038163998861476006,77.73955237830496,20.842777885122572,0.9543626967137063,-0.48258195508112595,0.35016563871441175,373.18466743022935,0.5794389840788488,0.0845161261155824,50.951021224580664,0.23587205690010338,202
Healthy,0.04677652233842851,77.91431281898265,20.93720017617006,0.9594653980575716,-1.082572953329202,0.5695644406241451,369.67960973429587,0.4562607500257605,0.016086118208019973,54.380290734479374,3.0516527276367253,212
Healthy,0.04762569806213605,77.79442495295228,20.95424999841227,1.0284402634650256,-0.5094714538758633,0.5081152749919795,358.4488455638176,0.7529856956496283,0.07384506612820582,43.85905309279855,2.577522837039048,174
Unhealthy,0.18060216880261182,77.72487189669788,20.93855834294781,0.7951238101570504,97.79674197052792,51.45092517099958,2024.7724933353418,50.72813366118177,4.575348445057553,320.1543794788502,7.049175249330935,104
Unhealthy,0.22377082484781766,77.89902467184473,20.902770321627013,0.8507106201768566,94.16354005844853,49.22672764852939,1905.5191103553814,49.12562972582517,4.836751242212899,306.14635355881035,6.9265501269892695,117
Healthy,0.03772385896853608,78.01554028311354,20.9886419133274,1.0280490827732,-1.0243863466961356,0.5190869592777492,445.6018024069816,0.5757880125689603,0.10127318451259901,56.50696598607937,1.41668290884059,209
Unhealthy,0.20165454502354024,77.80396308130867,20.891959655060003,0.8498308124681042,105.70228006955632,48.120847558973914,2082.4269075679745,56.21416770141554,4.960037869767181,316.3717214932242,8.45077545397308,121
Healthy,0.037428850017696635,77.7343821593583,20.73875180582674,1.0099547485591127,-0.2862191175542243,0.728776321374733,396.75036786130994,0.4648496266788122,0.026391362046854924,29.993730084885403,1.4333140237544402,193
Healthy,0.0225196457758783,77.8042269295665,20.902754106455387,0.9204668904996272,-0.9257208598257259,0.40511381089774906,406.38120357846026,0.3405734263790719,0.026062348563064847,50.25488011516582,2.6231205775267825,175
Healthy,0.03153962884905526,78.0908484573079,20.70464466123064,0.9204439143634395,1.0993317636944995,0.498125060436547,346.7616233472102,0.09676581310407495,0.07156187689281274,51.411040478065374,2.0225388921235448,193
Healthy,0.035260788277108546,77.92702296044446,21.041455751178358,0.9746600417437826,0.639869390936188,-0.011941083364425453,438.93272475203383,0.3219107248625983,-5.3613265018133405e-05,56.070127468729886,1.6415385847535409,209
Unhealthy,0.17044643691195197,77.48660267982856,20.907299994632805,0.8558421688422078,106.3798190102001,51.93896194519618,2016.1853352048659,49.0888108839802,4.879057874666596,295.0329719975896,8.24079344150629,117
Healthy,0.01947696367415279,78.09493637886752,20.737146977031482,1.1234700855630324,-0.07084036711895973,0.5948778033582562,406.81026234448666,0.5506923663519588,0.009468478310490039,67.55445352772087,3.61137941671788,219
Unhealthy,0.20972129175894594,78.22849663297528,20.937904988792077,0.8733390428730318,97.34599096439995,48.93299566963444,2009.7371003929018,49.21249243627663,4.932437051231212,294.81905603529424,7.060689680738171,119
Unhealthy,0.217947415753961,78.1465433949544,20.93324556780766,0.9484188789688256,98.03561554138375,49.515228026560024,2038.2589507131574,48.02814403452744,5.216422992861997,300.80825695862626,7.718970009795225,119
Healthy,0.040847961080220895,78.3271374647842,20.988937191456298,0.8616832528607563,-0.5247736844595693,0.5822822736624514,295.58263043697514,0.38797753414877867,0.04853075625727857,42.49917199776516,1.2880363507482129,200
Unhealthy,0.1879955559374731,78.10219316865415,20.978236410076214,0.9121149501742685,92.16360805882084,51.25661920207749,1950.802219513371,47.836851045177724,5.500049289994256,284.810795322327,7.0815960508682,112
Healthy,0.05354498896599458,78.05901849688824,20.784655649948682,1.0469957617486374,-0.10585370815419048,0.6364956932219008,343.34476612988624,0.7053448399113369,0.0503231169123746,56.66736012308078,1.7087031893790414,195
Healthy,0.04969837800694666,78.03465180640165,20.757319998342684,1.2027489849023913,-0.3892019521212226,0.2362012626610271,431.22683427367997,0.7534142132605005,0.059761965130824976,73.14976185384714,1.807921060490664,186
Healthy,0.03328880929355878,77.93031284386032,20.885326757162076,0.9218723754958262,1.0465178482045647,0.41594192970695476,383.85377963768303,0.6492567706200896,0.05573932193926874,41.32007373898592,1.9683381348298494,192
Unhealthy,0.2002818961825576,77.68191995257136,21.01668802121339,0.8518410483667759,96.99601805430025,53.41466810645792,2042.7913916039565,51.49794523641481,4.4734522431795085,305.30768190600116,7.438022223125282,111
Unhealthy,0.20454824744815625,78.03954093266537,20.873694561801212,0.871547394187898,96.77758346922835,49.49417170878708,1991.3555463271498,50.40716110452353,5.198543944803015,295.187709060647,7.324215932019116,114
Healthy,0.05227081580705506,77.47326640288105,20.897072233709004,0.9592782176719645,0.3539379749089888,0.5244862195395243,431.5336680636472,0.40642838590221086,0.047633835909566685,62.0544790543833,2.6483116985436626,191
Unhealthy,0.2006460535168695,77.82745248863058,20.925516359719097,0.9115941578438482,104.34757238017872,48.172956698753026,2009.3688824697097,49.80666607456052,5.151622962007449,295.27820433310666,8.183510799321505,122
Healthy,0.031362530000139874,77.7771943923683,20.88402333343072,1.1882026540490023,-0.20555136339929164,0.5292945413159118,422.13000795177453,0.49834633024748015,0.07181714255820837,70.10422736651859,2.1583783083110393,201
Unhealthy,0.18871190067875068,78.12108610911167,20.842083393130164,0.9208965611243273,102.62370176689952,48.30752555709327,2032.48420381818,47.20632947746646,5.376456775701396,319.6145386045959,7.501518349450692,116
Unhealthy,0.2068791949503885,77.99981213145462,20.889744131899924,0.8715589952600507,107.86621129829041,49.284483518913895,2055.184685309219,53.63495663737473,4.883231963261303,290.16167969994336,6.555695893112826,123
Unhealthy,0.20772054626937608,78.25531210414347,20.940638705909837,0.9267383209095352,106.97598467731932,51.96451073097676,2048.16767383959,49.9032954427253,4.623937303931309,289.65290513499366,7.454235793153866,112
Healthy,0.04349210477754659,77.8434621714039,21.008969551180236,0.7654122777273359,-0.6502673980922843,0.5716637794420668,489.2144809734116,0.8970367633855805,0.055921843302463234,44.2288710561535,2.22205893191144,195
Unhealthy,0.20577731669616778,78.13710863110491,20.922907903184083,0.8399443933391321,101.06826767751843,48.7820694430847,1965.3833465184384,45.42785459005974,4.75565340655992,285.84152420781186,7.34087657039127,116
Unhealthy,0.20610827169959767,78.54804242509228,20.900674237788447,0.8738823625396848,100.33463231063274,52.56913817397409,1949.9166291474262,47.76944478277166,4.437029767278396,293.9492174842268,7.935716613725399,121
